date_time,matchday,home_team,home_score,guest_score,guest_team,season
2014-03-22T15:30:00,26,VfL Wolfsburg,1,1,FC Augsburg,2013
2014-03-22T15:30:00,26,1. FSV Mainz 05,0,2,FC Bayern München,2013
2014-03-22T18:30:00,26,Borussia Mönchengladbach,3,0,Hertha BSC,2013
2014-03-23T15:30:00,26,1. FC Nürnberg,2,5,Eintracht Frankfurt,2013
2014-03-23T17:30:00,26,Bayer Leverkusen,2,3,TSG 1899 Hoffenheim,2013
2014-03-25T20:00:00,27,BV Borussia Dortmund 09,0,0,FC Schalke 04,2013
2014-03-25T20:00:00,27,Werder Bremen,1,3,VfL Wolfsburg,2013
2014-03-25T20:00:00,27,Eintracht Braunschweig,3,1,1. FSV Mainz 05,2013
2014-03-25T20:00:00,27,Hertha BSC,1,3,FC Bayern München,2013
2014-03-26T20:00:00,27,1. FC Nürnberg,2,0,VfB Stuttgart,2013
2014-03-26T20:00:00,27,TSG 1899 Hoffenheim,3,1,Hannover 96,2013
2014-03-26T20:00:00,27,FC Augsburg,1,3,Bayer Leverkusen,2013
2014-03-26T20:00:00,27,Hamburger SV,1,1,SC Freiburg,2013
2014-03-26T20:00:00,27,Eintracht Frankfurt,1,0,Borussia Mönchengladbach,2013
2014-03-28T20:30:00,28,FC Schalke 04,2,0,Hertha BSC,2013
2014-03-29T15:30:00,28,FC Bayern München,3,3,TSG 1899 Hoffenheim,2013
2014-03-29T15:30:00,28,Bayer Leverkusen,1,1,Eintracht Braunschweig,2013
2014-03-29T15:30:00,28,VfB Stuttgart,2,3,BV Borussia Dortmund 09,2013
2014-03-29T15:30:00,28,VfL Wolfsburg,2,1,Eintracht Frankfurt,2013
2014-03-29T15:30:00,28,1. FSV Mainz 05,3,0,FC Augsburg,2013
2014-03-29T18:30:00,28,SC Freiburg,3,2,1. FC Nürnberg,2013
2014-03-30T15:30:00,28,Borussia Mönchengladbach,3,1,Hamburger SV,2013
2014-03-30T17:30:00,28,Hannover 96,1,2,Werder Bremen,2013
2014-04-04T20:30:00,29,Hamburger SV,2,1,Bayer Leverkusen,2013
2014-04-05T15:30:00,29,VfB Stuttgart,2,0,SC Freiburg,2013
2014-04-05T15:30:00,29,Werder Bremen,1,1,FC Schalke 04,2013
2014-04-05T15:30:00,29,1. FC Nürnberg,0,2,Borussia Mönchengladbach,2013
2014-04-05T15:30:00,29,FC Augsburg,1,0,FC Bayern München,2013
2014-04-05T15:30:00,29,Eintracht Frankfurt,2,0,1. FSV Mainz 05,2013
2014-04-05T18:30:00,29,BV Borussia Dortmund 09,2,1,VfL Wolfsburg,2013
2014-04-06T15:30:00,29,Eintracht Braunschweig,3,0,Hannover 96,2013
2014-04-06T17:30:00,29,Hertha BSC,1,1,TSG 1899 Hoffenheim,2013
2014-04-11T20:30:00,30,FC Schalke 04,2,0,Eintracht Frankfurt,2013
2014-04-12T15:30:00,30,Borussia Mönchengladbach,1,1,VfB Stuttgart,2013
2014-04-12T15:30:00,30,Hannover 96,2,1,Hamburger SV,2013
2014-04-12T15:30:00,30,VfL Wolfsburg,4,1,1. FC Nürnberg,2013
2014-04-12T15:30:00,30,SC Freiburg,2,0,Eintracht Braunschweig,2013
2014-04-12T15:30:00,30,1. FSV Mainz 05,3,0,Werder Bremen,2013
2014-04-12T18:30:00,30,FC Bayern München,0,3,BV Borussia Dortmund 09,2013
2014-04-13T15:30:00,30,Bayer Leverkusen,2,1,Hertha BSC,2013
2014-04-13T17:30:00,30,TSG 1899 Hoffenheim,2,0,FC Augsburg,2013
2014-04-17T20:30:00,31,Eintracht Frankfurt,2,3,Hannover 96,2013
2014-04-19T15:30:00,31,BV Borussia Dortmund 09,4,2,1. FSV Mainz 05,2013
2014-04-19T15:30:00,31,Werder Bremen,3,1,TSG 1899 Hoffenheim,2013
2014-04-19T15:30:00,31,SC Freiburg,4,2,Borussia Mönchengladbach,2013
2014-04-19T15:30:00,31,FC Augsburg,0,0,Hertha BSC,2013
2014-04-19T15:30:00,31,Eintracht Braunschweig,0,2,FC Bayern München,2013
2014-04-19T18:30:00,31,Hamburger SV,1,3,VfL Wolfsburg,2013
2014-04-20T15:30:00,31,1. FC Nürnberg,1,4,Bayer Leverkusen,2013
2014-04-20T17:30:00,31,VfB Stuttgart,3,1,FC Schalke 04,2013
2014-04-25T20:30:00,32,Hannover 96,0,0,VfB Stuttgart,2013
2014-04-26T15:30:00,32,FC Bayern München,5,2,Werder Bremen,2013
2014-04-26T15:30:00,32,VfL Wolfsburg,2,2,SC Freiburg,2013
2014-04-26T15:30:00,32,TSG 1899 Hoffenheim,0,0,Eintracht Frankfurt,2013
2014-04-26T15:30:00,32,1. FSV Mainz 05,2,0,1. FC Nürnberg,2013
2014-04-26T15:30:00,32,Hertha BSC,2,0,Eintracht Braunschweig,2013
2014-04-26T18:30:00,32,Bayer Leverkusen,2,2,BV Borussia Dortmund 09,2013
2014-04-27T15:30:00,32,FC Augsburg,3,1,Hamburger SV,2013
2014-04-27T17:30:00,32,FC Schalke 04,0,1,Borussia Mönchengladbach,2013
2014-05-03T15:30:00,33,BV Borussia Dortmund 09,3,2,TSG 1899 Hoffenheim,2013
2014-05-03T15:30:00,33,Borussia Mönchengladbach,3,1,1. FSV Mainz 05,2013
2014-05-03T15:30:00,33,VfB Stuttgart,1,2,VfL Wolfsburg,2013
2014-05-03T15:30:00,33,Werder Bremen,2,0,Hertha BSC,2013
2014-05-03T15:30:00,33,1. FC Nürnberg,0,2,Hannover 96,2013
2014-05-03T15:30:00,33,SC Freiburg,0,2,FC Schalke 04,2013
2014-05-03T15:30:00,33,Hamburger SV,1,4,FC Bayern München,2013
2014-05-03T15:30:00,33,Eintracht Braunschweig,0,1,FC Augsburg,2013
2014-05-03T15:30:00,33,Eintracht Frankfurt,0,2,Bayer Leverkusen,2013
2014-05-10T15:30:00,34,FC Bayern München,1,0,VfB Stuttgart,2013
2014-05-10T15:30:00,34,FC Schalke 04,4,1,1. FC Nürnberg,2013
2014-05-10T15:30:00,34,Bayer Leverkusen,2,1,Werder Bremen,2013
2014-05-10T15:30:00,34,Hannover 96,3,2,SC Freiburg,2013
2014-05-10T15:30:00,34,VfL Wolfsburg,3,1,Borussia Mönchengladbach,2013
2014-05-10T15:30:00,34,TSG 1899 Hoffenheim,3,1,Eintracht Braunschweig,2013
2014-05-10T15:30:00,34,1. FSV Mainz 05,3,2,Hamburger SV,2013
2014-05-10T15:30:00,34,FC Augsburg,2,1,Eintracht Frankfurt,2013
2014-05-10T15:30:00,34,Hertha BSC,0,4,BV Borussia Dortmund 09,2013
2014-08-22T20:30:00,1,FC Bayern München,2,1,VfL Wolfsburg,2014
2014-08-23T15:30:00,1,TSG 1899 Hoffenheim,2,0,FC Augsburg,2014
2014-08-23T15:30:00,1,Hannover 96,2,1,FC Schalke 04,2014
2014-08-23T15:30:00,1,Hertha BSC,2,2,Werder Bremen,2014
2014-08-23T15:30:00,1,Eintracht Frankfurt,1,0,SC Freiburg,2014
2014-08-23T15:30:00,1,1. FC Köln,0,0,Hamburger SV,2014
2014-08-23T18:30:00,1,BV Borussia Dortmund 09,0,2,Bayer Leverkusen,2014
2014-08-24T15:30:00,1,SC Paderborn 07,2,2,1. FSV Mainz 05,2014
2014-08-24T17:30:00,1,Borussia Mönchengladbach,1,1,VfB Stuttgart,2014
2014-08-29T20:30:00,2,FC Augsburg,2,3,BV Borussia Dortmund 09,2014
2014-08-30T15:30:00,2,Bayer Leverkusen,4,2,Hertha BSC,2014
2014-08-30T15:30:00,2,VfL Wolfsburg,2,2,Eintracht Frankfurt,2014
2014-08-30T15:30:00,2,Werder Bremen,1,1,TSG 1899 Hoffenheim,2014
2014-08-30T15:30:00,2,VfB Stuttgart,0,2,1. FC Köln,2014
2014-08-30T15:30:00,2,Hamburger SV,0,3,SC Paderborn 07,2014
2014-08-30T18:30:00,2,FC Schalke 04,1,1,FC Bayern München,2014
2014-08-31T15:30:00,2,1. FSV Mainz 05,0,0,Hannover 96,2014
2014-08-31T17:30:00,2,SC Freiburg,0,0,Borussia Mönchengladbach,2014
2014-09-12T20:30:00,3,Bayer Leverkusen,3,3,Werder Bremen,2014
2014-09-13T15:30:00,3,FC Bayern München,2,0,VfB Stuttgart,2014
2014-09-13T15:30:00,3,BV Borussia Dortmund 09,3,1,SC Freiburg,2014
2014-09-13T15:30:00,3,TSG 1899 Hoffenheim,1,1,VfL Wolfsburg,2014
2014-09-13T15:30:00,3,Hertha BSC,1,3,1. FSV Mainz 05,2014
2014-09-13T15:30:00,3,SC Paderborn 07,0,0,1. FC Köln,2014
2014-09-13T18:30:00,3,Borussia Mönchengladbach,4,1,FC Schalke 04,2014
2014-09-14T15:30:00,3,Eintracht Frankfurt,0,1,FC Augsburg,2014
2014-09-14T17:30:00,3,Hannover 96,2,0,Hamburger SV,2014
2014-09-19T20:30:00,4,SC Freiburg,2,2,Hertha BSC,2014
2014-09-20T15:30:00,4,FC Schalke 04,2,2,Eintracht Frankfurt,2014
2014-09-20T15:30:00,4,FC Augsburg,4,2,Werder Bremen,2014
2014-09-20T15:30:00,4,VfB Stuttgart,0,2,TSG 1899 Hoffenheim,2014
2014-09-20T15:30:00,4,Hamburger SV,0,0,FC Bayern München,2014
2014-09-20T15:30:00,4,SC Paderborn 07,2,0,Hannover 96,2014
2014-09-20T18:30:00,4,1. FSV Mainz 05,2,0,BV Borussia Dortmund 09,2014
2014-09-21T15:30:00,4,VfL Wolfsburg,4,1,Bayer Leverkusen,2014
2014-09-21T17:30:00,4,1. FC Köln,0,0,Borussia Mönchengladbach,2014
2014-09-23T20:00:00,5,FC Bayern München,4,0,SC Paderborn 07,2014
2014-09-23T20:00:00,5,TSG 1899 Hoffenheim,3,3,SC Freiburg,2014
2014-09-23T20:00:00,5,Werder Bremen,0,3,FC Schalke 04,2014
2014-09-23T20:00:00,5,Eintracht Frankfurt,2,2,1. FSV Mainz 05,2014
2014-09-24T20:00:00,5,BV Borussia Dortmund 09,2,2,VfB Stuttgart,2014
2014-09-24T20:00:00,5,Bayer Leverkusen,1,0,FC Augsburg,2014
2014-09-24T20:00:00,5,Borussia Mönchengladbach,1,0,Hamburger SV,2014
2014-09-24T20:00:00,5,Hannover 96,1,0,1. FC Köln,2014
2014-09-24T20:00:00,5,Hertha BSC,1,0,VfL Wolfsburg,2014
2014-09-26T20:30:00,6,1. FSV Mainz 05,0,0,TSG 1899 Hoffenheim,2014
2014-09-27T15:30:00,6,FC Schalke 04,2,1,BV Borussia Dortmund 09,2014
2014-09-27T15:30:00,6,SC Freiburg,0,0,Bayer Leverkusen,2014
2014-09-27T15:30:00,6,VfB Stuttgart,1,0,Hannover 96,2014
2014-09-27T15:30:00,6,1. FC Köln,0,2,FC Bayern München,2014
2014-09-27T15:30:00,6,SC Paderborn 07,1,2,Borussia Mönchengladbach,2014
2014-09-27T18:30:00,6,VfL Wolfsburg,2,1,Werder Bremen,2014
2014-09-28T15:30:00,6,FC Augsburg,1,0,Hertha BSC,2014
2014-09-28T17:30:00,6,Hamburger SV,1,2,Eintracht Frankfurt,2014
2014-10-03T20:30:00,7,Hertha BSC,3,2,VfB Stuttgart,2014
2014-10-04T15:30:00,7,FC Bayern München,4,0,Hannover 96,2014
2014-10-04T15:30:00,7,BV Borussia Dortmund 09,0,1,Hamburger SV,2014
2014-10-04T15:30:00,7,Bayer Leverkusen,2,2,SC Paderborn 07,2014
2014-10-04T15:30:00,7,TSG 1899 Hoffenheim,2,1,FC Schalke 04,2014
2014-10-04T15:30:00,7,Werder Bremen,1,1,SC Freiburg,2014
2014-10-04T18:30:00,7,Eintracht Frankfurt,3,2,1. FC Köln,2014
2014-10-05T15:30:00,7,VfL Wolfsburg,1,0,FC Augsburg,2014
2014-10-05T17:30:00,7,Borussia Mönchengladbach,1,1,1. FSV Mainz 05,2014
2014-10-18T15:30:00,8,FC Bayern München,6,0,Werder Bremen,2014
2014-10-18T15:30:00,8,1. FSV Mainz 05,2,1,FC Augsburg,2014
2014-10-18T15:30:00,8,Hannover 96,0,3,Borussia Mönchengladbach,2014
2014-10-18T15:30:00,8,SC Freiburg,1,2,VfL Wolfsburg,2014
2014-10-18T15:30:00,8,VfB Stuttgart,3,3,Bayer Leverkusen,2014
2014-10-18T15:30:00,8,1. FC Köln,2,1,BV Borussia Dortmund 09,2014
2014-10-18T18:30:00,8,FC Schalke 04,2,0,Hertha BSC,2014
2014-10-19T15:30:00,8,Hamburger SV,1,1,TSG 1899 Hoffenheim,2014
2014-10-19T17:30:00,8,SC Paderborn 07,3,1,Eintracht Frankfurt,2014
2014-10-24T20:30:00,9,Werder Bremen,0,1,1. FC Köln,2014
2014-10-25T15:30:00,9,BV Borussia Dortmund 09,0,1,Hannover 96,2014
2014-10-25T15:30:00,9,FC Augsburg,2,0,SC Freiburg,2014
2014-10-25T15:30:00,9,TSG 1899 Hoffenheim,1,0,SC Paderborn 07,2014
2014-10-25T15:30:00,9,Hertha BSC,3,0,Hamburger SV,2014
2014-10-25T15:30:00,9,Eintracht Frankfurt,4,5,VfB Stuttgart,2014
2014-10-25T18:30:00,9,Bayer Leverkusen,1,0,FC Schalke 04,2014
2014-10-26T15:30:00,9,VfL Wolfsburg,3,0,1. FSV Mainz 05,2014
2014-10-26T17:30:00,9,Borussia Mönchengladbach,0,0,FC Bayern München,2014
2014-10-31T20:30:00,10,FC Schalke 04,1,0,FC Augsburg,2014
2014-11-01T15:30:00,10,1. FSV Mainz 05,1,2,Werder Bremen,2014
2014-11-01T15:30:00,10,Hannover 96,1,0,Eintracht Frankfurt,2014
2014-11-01T15:30:00,10,VfB Stuttgart,0,4,VfL Wolfsburg,2014
2014-11-01T15:30:00,10,Hamburger SV,1,0,Bayer Leverkusen,2014
2014-11-01T18:30:00,10,FC Bayern München,2,1,BV Borussia Dortmund 09,2014
2014-11-02T15:30:00,10,Borussia Mönchengladbach,3,1,TSG 1899 Hoffenheim,2014
2014-11-02T17:30:00,10,1. FC Köln,0,1,SC Freiburg,2014
2014-11-02T17:30:00,10,SC Paderborn 07,3,1,Hertha BSC,2014
2014-11-07T20:30:00,11,Hertha BSC,0,2,Hannover 96,2014
2014-11-08T15:30:00,11,FC Augsburg,3,0,SC Paderborn 07,2014
2014-11-08T15:30:00,11,TSG 1899 Hoffenheim,3,4,1. FC Köln,2014
2014-11-08T15:30:00,11,Eintracht Frankfurt,0,4,FC Bayern München,2014
2014-11-08T15:30:00,11,SC Freiburg,2,0,FC Schalke 04,2014
2014-11-08T15:30:00,11,Bayer Leverkusen,0,0,1. FSV Mainz 05,2014
2014-11-08T18:30:00,11,Werder Bremen,2,0,VfB Stuttgart,2014
2014-11-09T15:30:00,11,VfL Wolfsburg,2,0,Hamburger SV,2014
2014-11-09T17:30:00,11,BV Borussia Dortmund 09,1,0,Borussia Mönchengladbach,2014
2014-11-22T15:30:00,12,FC Bayern München,4,0,TSG 1899 Hoffenheim,2014
2014-11-22T15:30:00,12,FC Schalke 04,3,2,VfL Wolfsburg,2014
2014-11-22T15:30:00,12,Borussia Mönchengladbach,1,3,Eintracht Frankfurt,2014
2014-11-22T15:30:00,12,1. FSV Mainz 05,2,2,SC Freiburg,2014
2014-11-22T15:30:00,12,Hannover 96,1,3,Bayer Leverkusen,2014
2014-11-22T15:30:00,12,SC Paderborn 07,2,2,BV Borussia Dortmund 09,2014
2014-11-22T18:30:00,12,1. FC Köln,1,2,Hertha BSC,2014
2014-11-23T15:30:00,12,Hamburger SV,2,0,Werder Bremen,2014
2014-11-23T17:30:00,12,VfB Stuttgart,0,1,FC Augsburg,2014
2014-11-28T20:30:00,13,SC Freiburg,1,4,VfB Stuttgart,2014
2014-11-29T15:30:00,13,FC Schalke 04,4,1,1. FSV Mainz 05,2014
2014-11-29T15:30:00,13,Bayer Leverkusen,5,1,1. FC Köln,2014
2014-11-29T15:30:00,13,FC Augsburg,3,1,Hamburger SV,2014
2014-11-29T15:30:00,13,Hertha BSC,0,1,FC Bayern München,2014
2014-11-29T15:30:00,13,Werder Bremen,4,0,SC Paderborn 07,2014
2014-11-29T18:30:00,13,TSG 1899 Hoffenheim,4,3,Hannover 96,2014
2014-11-30T15:30:00,13,VfL Wolfsburg,1,0,Borussia Mönchengladbach,2014
2014-11-30T17:30:00,13,Eintracht Frankfurt,2,0,BV Borussia Dortmund 09,2014
2014-12-05T20:30:00,14,BV Borussia Dortmund 09,1,0,TSG 1899 Hoffenheim,2014
2014-12-06T15:30:00,14,Borussia Mönchengladbach,3,2,Hertha BSC,2014
2014-12-06T15:30:00,14,Hannover 96,1,3,VfL Wolfsburg,2014
2014-12-06T15:30:00,14,VfB Stuttgart,0,4,FC Schalke 04,2014
2014-12-06T15:30:00,14,1. FC Köln,1,2,FC Augsburg,2014
2014-12-06T15:30:00,14,SC Paderborn 07,1,1,SC Freiburg,2014
2014-12-06T18:30:00,14,FC Bayern München,1,0,Bayer Leverkusen,2014
2014-12-07T15:30:00,14,Hamburger SV,2,1,1. FSV Mainz 05,2014
2014-12-07T17:30:00,14,Eintracht Frankfurt,5,2,Werder Bremen,2014
2014-12-12T20:30:00,15,TSG 1899 Hoffenheim,3,2,Eintracht Frankfurt,2014
2014-12-13T15:30:00,15,FC Schalke 04,1,2,1. FC Köln,2014
2014-12-13T15:30:00,15,FC Augsburg,0,4,FC Bayern München,2014
2014-12-13T15:30:00,15,Hertha BSC,1,0,BV Borussia Dortmund 09,2014
2014-12-13T15:30:00,15,Werder Bremen,3,3,Hannover 96,2014
2014-12-13T15:30:00,15,SC Freiburg,0,0,Hamburger SV,2014
2014-12-13T18:30:00,15,1. FSV Mainz 05,1,1,VfB Stuttgart,2014
2014-12-14T15:30:00,15,Bayer Leverkusen,1,1,Borussia Mönchengladbach,2014
2014-12-14T17:30:00,15,VfL Wolfsburg,1,1,SC Paderborn 07,2014
2014-12-16T20:00:00,16,FC Bayern München,2,0,SC Freiburg,2014
2014-12-16T20:00:00,16,Hannover 96,2,0,FC Augsburg,2014
2014-12-16T20:00:00,16,Hamburger SV,0,1,VfB Stuttgart,2014
2014-12-16T20:00:00,16,1. FC Köln,0,0,1. FSV Mainz 05,2014
2014-12-17T20:00:00,16,BV Borussia Dortmund 09,2,2,VfL Wolfsburg,2014
2014-12-17T20:00:00,16,Borussia Mönchengladbach,4,1,Werder Bremen,2014
2014-12-17T20:00:00,16,TSG 1899 Hoffenheim,0,1,Bayer Leverkusen,2014
2014-12-17T20:00:00,16,Eintracht Frankfurt,4,4,Hertha BSC,2014
2014-12-17T20:00:00,16,SC Paderborn 07,1,2,FC Schalke 04,2014
2014-12-19T20:30:00,17,1. FSV Mainz 05,1,2,FC Bayern München,2014
2014-12-20T15:30:00,17,FC Schalke 04,0,0,Hamburger SV,2014
2014-12-20T15:30:00,17,Bayer Leverkusen,1,1,Eintracht Frankfurt,2014
2014-12-20T15:30:00,17,FC Augsburg,2,1,Borussia Mönchengladbach,2014
2014-12-20T15:30:00,17,Werder Bremen,2,1,BV Borussia Dortmund 09,2014
2014-12-20T15:30:00,17,VfB Stuttgart,0,0,SC Paderborn 07,2014
2014-12-20T18:30:00,17,VfL Wolfsburg,2,1,1. FC Köln,2014
2014-12-21T15:30:00,17,Hertha BSC,0,5,TSG 1899 Hoffenheim,2014
2014-12-21T17:30:00,17,SC Freiburg,2,2,Hannover 96,2014
2015-01-30T20:30:00,18,VfL Wolfsburg,4,1,FC Bayern München,2014
2015-01-31T15:30:00,18,FC Schalke 04,1,0,Hannover 96,2014
2015-01-31T15:30:00,18,1. FSV Mainz 05,5,0,SC Paderborn 07,2014
2015-01-31T15:30:00,18,SC Freiburg,4,1,Eintracht Frankfurt,2014
2015-01-31T15:30:00,18,VfB Stuttgart,0,1,Borussia Mönchengladbach,2014
2015-01-31T15:30:00,18,Hamburger SV,0,2,1. FC Köln,2014
2015-01-31T18:30:00,18,Bayer Leverkusen,0,0,BV Borussia Dortmund 09,2014
2015-02-01T15:30:00,18,Werder Bremen,2,0,Hertha BSC,2014
2015-02-01T17:30:00,18,FC Augsburg,3,1,TSG 1899 Hoffenheim,2014
2015-02-03T20:00:00,19,FC Bayern München,1,1,FC Schalke 04,2014
2015-02-03T20:00:00,19,Borussia Mönchengladbach,1,0,SC Freiburg,2014
2015-02-03T20:00:00,19,Hannover 96,1,1,1. FSV Mainz 05,2014
2015-02-03T20:00:00,19,Eintracht Frankfurt,1,1,VfL Wolfsburg,2014
2015-02-04T20:00:00,19,BV Borussia Dortmund 09,0,1,FC Augsburg,2014
2015-02-04T20:00:00,19,TSG 1899 Hoffenheim,1,2,Werder Bremen,2014
2015-02-04T20:00:00,19,Hertha BSC,0,1,Bayer Leverkusen,2014
2015-02-04T20:00:00,19,1. FC Köln,0,0,VfB Stuttgart,2014
2015-02-04T20:00:00,19,SC Paderborn 07,0,3,Hamburger SV,2014
2015-02-06T20:30:00,20,FC Schalke 04,1,0,Borussia Mönchengladbach,2014
2015-02-07T15:30:00,20,VfL Wolfsburg,3,0,TSG 1899 Hoffenheim,2014
2015-02-07T15:30:00,20,1. FSV Mainz 05,0,2,Hertha BSC,2014
2015-02-07T15:30:00,20,SC Freiburg,0,3,BV Borussia Dortmund 09,2014
2015-02-07T15:30:00,20,VfB Stuttgart,0,2,FC Bayern München,2014
2015-02-07T15:30:00,20,1. FC Köln,0,0,SC Paderborn 07,2014
2015-02-07T18:30:00,20,Hamburger SV,2,1,Hannover 96,2014
2015-02-08T15:30:00,20,Werder Bremen,2,1,Bayer Leverkusen,2014
2015-02-08T17:30:00,20,FC Augsburg,2,2,Eintracht Frankfurt,2014
2015-02-13T20:30:00,21,BV Borussia Dortmund 09,4,2,1. FSV Mainz 05,2014
2015-02-14T15:30:00,21,FC Bayern München,8,0,Hamburger SV,2014
2015-02-14T15:30:00,21,Bayer Leverkusen,4,5,VfL Wolfsburg,2014
2015-02-14T15:30:00,21,Borussia Mönchengladbach,1,0,1. FC Köln,2014
2015-02-14T15:30:00,21,TSG 1899 Hoffenheim,2,1,VfB Stuttgart,2014
2015-02-14T15:30:00,21,Werder Bremen,3,2,FC Augsburg,2014
2015-02-14T18:30:00,21,Eintracht Frankfurt,1,0,FC Schalke 04,2014
2015-02-15T15:30:00,21,Hertha BSC,0,2,SC Freiburg,2014
2015-02-15T17:30:00,21,Hannover 96,1,2,SC Paderborn 07,2014
2015-02-20T20:30:00,22,VfB Stuttgart,2,3,BV Borussia Dortmund 09,2014
2015-02-21T15:30:00,22,FC Schalke 04,1,1,Werder Bremen,2014
2015-02-21T15:30:00,22,1. FSV Mainz 05,3,1,Eintracht Frankfurt,2014
2015-02-21T15:30:00,22,FC Augsburg,2,2,Bayer Leverkusen,2014
2015-02-21T15:30:00,22,SC Freiburg,1,1,TSG 1899 Hoffenheim,2014
2015-02-21T15:30:00,22,SC Paderborn 07,0,6,FC Bayern München,2014
2015-02-21T18:30:00,22,1. FC Köln,1,1,Hannover 96,2014
2015-02-22T15:30:00,22,Hamburger SV,1,1,Borussia Mönchengladbach,2014
2015-02-22T17:30:00,22,VfL Wolfsburg,2,1,Hertha BSC,2014
2015-02-27T20:30:00,23,FC Bayern München,4,1,1. FC Köln,2014
2015-02-28T15:30:00,23,BV Borussia Dortmund 09,3,0,FC Schalke 04,2014
2015-02-28T15:30:00,23,Bayer Leverkusen,1,0,SC Freiburg,2014
2015-02-28T15:30:00,23,TSG 1899 Hoffenheim,2,0,1. FSV Mainz 05,2014
2015-02-28T15:30:00,23,Hannover 96,1,1,VfB Stuttgart,2014
2015-02-28T15:30:00,23,Hertha BSC,1,0,FC Augsburg,2014
2015-02-28T18:30:00,23,Eintracht Frankfurt,2,1,Hamburger SV,2014
2015-03-01T15:30:00,23,Borussia Mönchengladbach,2,0,SC Paderborn 07,2014
2015-03-01T17:30:00,23,Werder Bremen,3,5,VfL Wolfsburg,2014
2015-03-06T20:30:00,24,VfB Stuttgart,0,0,Hertha BSC,2014
2015-03-07T15:30:00,24,FC Schalke 04,3,1,TSG 1899 Hoffenheim,2014
2015-03-07T15:30:00,24,FC Augsburg,1,0,VfL Wolfsburg,2014
2015-03-07T15:30:00,24,Hannover 96,1,3,FC Bayern München,2014
2015-03-07T15:30:00,24,SC Freiburg,0,1,Werder Bremen,2014
2015-03-07T15:30:00,24,Hamburger SV,0,0,BV Borussia Dortmund 09,2014
2015-03-07T18:30:00,24,1. FSV Mainz 05,2,2,Borussia Mönchengladbach,2014
2015-03-08T15:30:00,24,1. FC Köln,4,2,Eintracht Frankfurt,2014
2015-03-08T17:30:00,24,SC Paderborn 07,0,3,Bayer Leverkusen,2014
2015-03-13T20:30:00,25,Bayer Leverkusen,4,0,VfB Stuttgart,2014
2015-03-14T15:30:00,25,FC Augsburg,0,2,1. FSV Mainz 05,2014
2015-03-14T15:30:00,25,TSG 1899 Hoffenheim,3,0,Hamburger SV,2014
2015-03-14T15:30:00,25,Hertha BSC,2,2,FC Schalke 04,2014
2015-03-14T15:30:00,25,Werder Bremen,0,4,FC Bayern München,2014
2015-03-14T15:30:00,25,Eintracht Frankfurt,4,0,SC Paderborn 07,2014
2015-03-14T18:30:00,25,BV Borussia Dortmund 09,0,0,1. FC Köln,2014
2015-03-15T15:30:00,25,VfL Wolfsburg,3,0,SC Freiburg,2014
2015-03-15T17:30:00,25,Borussia Mönchengladbach,2,0,Hannover 96,2014
2015-03-20T20:30:00,26,Hamburger SV,0,1,Hertha BSC,2014
2015-03-21T15:30:00,26,Hannover 96,2,3,BV Borussia Dortmund 09,2014
2015-03-21T15:30:00,26,SC Freiburg,2,0,FC Augsburg,2014
2015-03-21T15:30:00,26,VfB Stuttgart,3,1,Eintracht Frankfurt,2014
2015-03-21T15:30:00,26,1. FC Köln,1,1,Werder Bremen,2014
2015-03-21T15:30:00,26,SC Paderborn 07,0,0,TSG 1899 Hoffenheim,2014
2015-03-21T18:30:00,26,FC Schalke 04,0,1,Bayer Leverkusen,2014
2015-03-22T15:30:00,26,1. FSV Mainz 05,1,1,VfL Wolfsburg,2014
2015-03-22T17:30:00,26,FC Bayern München,0,2,Borussia Mönchengladbach,2014
2015-04-04T15:30:00,27,Bayer Leverkusen,4,0,Hamburger SV,2014
2015-04-04T15:30:00,27,VfL Wolfsburg,3,1,VfB Stuttgart,2014
2015-04-04T15:30:00,27,TSG 1899 Hoffenheim,1,4,Borussia Mönchengladbach,2014
2015-04-04T15:30:00,27,Werder Bremen,0,0,1. FSV Mainz 05,2014
2015-04-04T15:30:00,27,Eintracht Frankfurt,2,2,Hannover 96,2014
2015-04-04T15:30:00,27,SC Freiburg,1,0,1. FC Köln,2014
2015-04-04T18:30:00,27,BV Borussia Dortmund 09,0,1,FC Bayern München,2014
2015-04-05T15:30:00,27,FC Augsburg,0,0,FC Schalke 04,2014
2015-04-05T17:30:00,27,Hertha BSC,2,0,SC Paderborn 07,2014
2015-04-10T20:30:00,28,Hannover 96,1,1,Hertha BSC,2014
2015-04-11T15:30:00,28,FC Bayern München,3,0,Eintracht Frankfurt,2014
2015-04-11T15:30:00,28,FC Schalke 04,0,0,SC Freiburg,2014
2015-04-11T15:30:00,28,Borussia Mönchengladbach,3,1,BV Borussia Dortmund 09,2014
2015-04-11T15:30:00,28,1. FSV Mainz 05,2,3,Bayer Leverkusen,2014
2015-04-11T15:30:00,28,SC Paderborn 07,2,1,FC Augsburg,2014
2015-04-11T18:30:00,28,Hamburger SV,0,2,VfL Wolfsburg,2014
2015-04-12T15:30:00,28,1. FC Köln,3,2,TSG 1899 Hoffenheim,2014
2015-04-12T17:30:00,28,VfB Stuttgart,3,2,Werder Bremen,2014
2015-04-17T20:30:00,29,Eintracht Frankfurt,0,0,Borussia Mönchengladbach,2014
2015-04-18T15:30:00,29,BV Borussia Dortmund 09,3,0,SC Paderborn 07,2014
